id,domain,status,purchase_price,renewal_price,attractiveness,demand,length,registrar,created_at,expires_at,status_verified_at
75176a38-5a76-4a3b-9127-5904d6f938d4,broadcast.channel,premium,161.25,,high,low,9,name.com,,,
d851ef55-8b52-41c9-9b9e-19c55a44f690,news.report,resell,,,high,medium,4,Porkbun LLC,02/09/2015 16:22,02/09/2026 16:22,
cffe4e88-ee83-497d-81dc-247045ce058b,information.xyz,resell,,,high,low,11,Dynadot LLC,02/06/2014 16:18,02/06/2030 23:59,
fd7e740e-6c2c-45da-961c-69066330d1bd,video.top,premium,2440.07,,high,medium,5,成都西维数码科技有限公司,17/12/2016 10:19,17/12/2026 10:19,
012370ce-658c-4000-bb00-0dad304a60af,television.shop,premium,3125,,high,low,10,name.com,,,
ba64f64c-7af3-448f-bb6f-3e924e608389,content.shop,resell,,,high,low,7,GMO Registry,06/09/2016 09:51,06/09/2026 23:59,
5de3bda9-c571-4d5c-ba6a-3e0fe4ac3d77,film.kim,resell,,,high,low,4,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),08/05/2023 09:32,08/05/2027 09:32,
e7a60d31-32c6-40de-bb8a-329219a9b015,information.eco,available,64.99,,high,low,11,name.com,,,
d7760fb9-d5f2-4da9-a1ec-c2918cf66547,content.ceo,available,9.99,146.98,medium,medium,7,namecheap,,,08/09/2026 11:59
1de8a747-8054-4bbe-866a-e28fe37e9e1d,press.ryukyu,available,22.98,,medium,low,5,namecheap,,,
45925a8d-16dd-4fd1-8258-51ccf2161442,satisfied.pw,available,3.99,24.49,high,low,9,namesilo,,,
a19bf56a-d709-4374-9b04-767f85eabd7a,magazines.you,premium,625,,medium,low,9,name.com,,,
4c0ed53e-1d54-4778-8d16-c82a15a174a9,magazines.page,premium,161.25,,medium,low,9,name.com,,,
dee186a3-b90f-41ec-8e01-3999b3e7d4e3,magazines.tube,available,33.98,,medium,low,9,namecheap,,,
2066015e-88a7-4183-a037-b803b66a4ed4,magazines.game,available,349.99,,medium,low,9,name.com,,,
a611b5e8-6ea6-43d1-82fb-667718652848,publication.report,available,14.99,,high,low,11,name.com,,,
bf915d76-e91d-4dd4-949e-ab304b58f44c,information.trading,premium,1250,,high,low,11,name.com,,,
48a9998a-a28d-465d-9f86-a0cba8a1febf,signal.ryukyu,available,22.98,,high,medium,6,namecheap,,,
c38b3c0c-1485-4a60-8b07-4cb9fc90e81e,magazines.ac,available,49.99,,medium,low,9,name.com,,,
b303d21f-1d3e-4f44-a862-1a5d03ebb2b7,magazines.paris,premium,366.34,,medium,low,9,name.com,,,
3d3fc7cb-9b89-4350-b8f3-3bcca3eb2acf,magazines.talk,premium,625,,medium,low,9,name.com,,,
66c4ef4a-6a63-4b02-a4e9-a73c0ccaf3fd,live.place,resell,,,high,medium,4,Porkbun LLC,01/06/2020 18:07,01/06/2026 18:07,
3f6137ad-dde2-4433-b1c6-3936ec5c1743,radios.channel,premium,73.75,,medium,low,6,name.com,,,
e00b71b3-cfd1-4f3e-8f15-dc2677259868,magazines.desi,available,22.98,,medium,low,9,namecheap,,,
8807bf47-010a-4ab3-9983-bf13a7bf8200,headline.xyz,resell,,,high,low,8,West263 International Limited,24/12/2016 02:31,24/12/2027 23:59,
b8188c3d-3c21-4f4b-a8c9-efaaf2172783,magazines.dentist,premium,250,,medium,low,9,name.com,,,
800cbf8e-90c0-421c-91fd-546b4ed15c50,magazines.events,available,21.99,,medium,low,9,name.com,,,
dce6a27b-35ae-4590-8d3b-00dfad452534,magazines.organic,available,19.99,,medium,low,9,name.com,,,
5c8f8f43-5090-4449-8077-4697fa7a54f2,radios.tv,resell,,,medium,low,6,"NameSilo, LLC",17/09/2005 03:05,17/09/2026 03:05,
2fca3d3e-a7d0-4e08-876e-8e06383f4481,radios.online,resell,,,medium,low,6,"Chengdu West Dimension Digital Technology Co., Ltd.",08/10/2019 06:49,08/10/2026 23:59,
65560ae4-2179-4b56-adc7-6520f96eda4d,talk.business,resell,,,high,low,4,Porkbun LLC,25/02/2017 09:49,25/02/2027 09:49,
d783b96d-023a-45f3-ad7f-e8acc315d7ff,magazines.photo,premium,125,,medium,low,9,name.com,,,
8cbc46e2-d9ad-4499-a2ec-ea87f569490f,streamed.press,available,43.48,,high,low,8,namecheap,,,
b7c33e5d-7109-4327-ac1b-481612b90099,digital.house,resell,,,medium,medium,7,"Global Domains International, Inc. DBA DomainCostClub.com",06/04/2014 16:00,06/04/2027 16:00,13/09/2026 10:37
25c04068-6d1d-4ceb-b3f0-ed36a1ae9aad,magazines.archi,available,24.99,,medium,low,9,name.com,,,
ff2d756a-a66a-4e5f-9929-301dc1939852,magazines.training,available,21.99,,medium,low,9,name.com,,,
c9be4cc0-7f82-408c-807b-13dd009a428d,televised.name,available,9.98,,high,low,9,namecheap,,,
1582ea0f-7304-46e1-b826-99f04236fb8a,publication.markets,available,9.99,,high,low,11,name.com,,,
ee46a360-aabd-4fd7-aa63-43892a982208,studios.one,resell,,,medium,low,7,Dynadot Inc,13/08/2023 00:33,13/08/2027 00:33,
f6139cce-4331-4f84-9005-0e0564f8238f,radios.flowers,available,64.99,114.99,medium,low,6,namesilo,,,
a1aa1bb4-d678-4adb-bc80-e79f2545b046,radios.win,available,5.25,6.25,medium,low,6,namesilo,,,
2a8f98bd-44a6-4ee0-9dda-82b807ebd6c9,magazines.yoga,available,45.98,,medium,low,9,namecheap,,,
6d107d20-9f47-4f09-b95b-9df088c8fa69,ship.meme,premium,187.5,,high,low,4,name.com,,,
7b6b617a-843a-414d-a701-d372322b3571,radios.pics,available,1.99,,medium,low,6,name.com,,,
2f8ee606-4c1c-4dea-a568-5de958b81cbb,radios.dating,available,23.99,,medium,low,6,name.com,,,
c2962f47-3f80-4715-83ae-77e24ce158e3,televised.realty,available,109.99,299,high,low,9,namesilo,,,
6d4fcf0d-e7df-41d5-ae35-cb19dbd62d5d,radios.boo,premium,73.75,,medium,low,6,name.com,,,
e4497b24-fcdb-44a0-9c6a-e9f4ab047640,televised.website,available,2.99,22.99,high,low,9,namesilo,,,
5dfebab5-ca57-4f17-b270-f30c9d41ab8b,magazines.holiday,available,9.99,,medium,low,9,name.com,,,
ff70f928-bca4-44fa-a086-8f44fc4e7d93,magazines.express,available,16.99,,medium,low,9,name.com,,,
a43031ab-b078-4dd5-9abd-d1eaaadabf79,radios.adult,available,166.98,,medium,low,6,namecheap,,,
ebfa5af6-df91-4111-813d-16fbe91f8973,radios.lighting,available,14.99,,medium,low,6,name.com,,,
798999a3-df8c-44f5-b4f1-a5c2a6875bc4,radios.tel,available,10.79,10.79,medium,low,6,namesilo,,,
03dae7bf-0382-4447-bdea-15d33b3e7535,magazines.farm,available,13.99,,medium,low,9,name.com,,,
c26289e7-8cb7-4876-9a48-d7301958ae69,wireless.uk,resell,,,high,low,8,Mr DJ Wood t/a Unforgettable Domains Ltd,02/10/2021 16:25,02/10/2026 16:25,
98674d97-34d8-4e09-a8fc-2a7b8ae8a41b,coverage.ryukyu,available,22.98,,high,low,8,namecheap,,,
31a6705b-4e96-47ea-b4b7-ea14e2b71eff,streamed.fm,available,99,,high,low,8,name.com,,,
3d92de97-e8c6-44aa-b770-639cd713a506,televised.hosting,available,309.99,329.99,high,low,9,namesilo,,,
a24b8262-37fd-41a8-aa74-508ff36734fd,magazines.irish,available,9.99,,medium,low,9,name.com,,,
7a053f43-f26d-483a-adb4-273613e2c29b,radios.bond,premium,188.16,376.32,medium,low,6,namesilo,,,
6ef978ac-6977-4368-83be-85bfa100f60f,pressrelease.channel,premium,36.25,,medium,low,13,name.com,,,
f902a408-3b12-4e90-8f1d-23b6753ff164,radios.academy,available,21.99,,medium,low,6,name.com,,,
ba9a52eb-21db-48e0-b805-a277b2ec2515,streamed.delivery,available,8.99,,high,low,8,name.com,,,
b5b9fa2c-8918-4865-959e-45722030f76c,radios.care,available,29.99,,medium,low,6,name.com,,,
57512d71-4e01-483a-b458-9522c8c353cb,radios.company,available,3.99,,medium,low,6,name.com,,,
3470b6cf-bc8b-4f26-b18a-3777c197554d,radios.tube,available,23.99,23.99,medium,low,6,namesilo,,,
8011a505-3b79-4a40-808d-0a05ebeea22a,magazines.wtf,available,5.99,,medium,low,9,name.com,,,
1f5123d1-4704-481e-9cce-c7cbbdcd73ec,magazines.surf,premium,250,,medium,low,9,name.com,,,
eef69fd1-deae-4d3c-b7e4-91ac502a62ff,televised.build,available,39.98,,high,low,9,namecheap,,,
7c71e945-bab3-4e0c-92f8-3142ee1002d7,studios.tickets,available,399.99,,medium,low,7,name.com,,,
dd013643-602d-4ce9-ac1b-ad6ea764c56c,radios.attorney,available,62.99,62.99,medium,low,6,namesilo,,,
5d4cf4f4-7c13-4ae7-b3f0-2cf43d6e8475,streamed.security,available,2950,,high,low,8,namecheap,,,
4be25fee-8679-498c-8f64-8b5659d6d7c6,streamed.phd,available,26.99,,high,low,8,name.com,,,
9a9881ed-f395-4889-b024-8d4aa65c45d5,televised.autos,available,1.99,,high,low,9,name.com,,,
c4ed8764-560f-4160-a353-d02a1bf6d136,magazines.bz,available,25,,medium,low,9,name.com,,,
83018029-ea11-4646-91e7-a25a8bbf1bfa,magazines.foo,premium,73.75,,medium,low,9,name.com,,,
e23135d3-9d09-4d9d-9c01-05b8a44af3b4,magazines.recipes,available,11.99,,medium,low,9,name.com,,,
a0be39a8-b71f-4932-861f-8a217dd69d8b,studios.movie,available,69.99,,medium,low,7,name.com,,,
e79c2a46-6f69-4b2b-8093-0bad9cff77a8,televised.vin,available,11.99,,high,low,9,name.com,,,
aa1ce312-d636-46c9-8811-c517bb8c21c6,radios.golf,available,7.99,,medium,low,6,name.com,,,
44946ff5-85df-410c-8de1-972c5c40be30,pressrelease.xxx,available,154.98,,medium,low,13,namecheap,,,
5f3722c8-24e7-4eef-ba47-9e36925b800e,streamed.coupons,available,3.99,,high,low,8,name.com,,,
8cdf44f9-1c88-4661-b23b-d8042d2d1f3b,magazines.boats,available,1.99,,medium,low,9,name.com,,,
8bca18e3-f558-4602-b224-9d5cae5c5be6,streamed.cleaning,available,80.99,,high,low,8,name.com,,,
71542cbb-80fe-4d79-8a1a-e05cdd7a3c29,televised.fail,available,14.99,,high,low,9,name.com,,,
402dc51d-0f37-47fe-88f3-e14447811f41,radios.luxury,available,49.99,,medium,low,6,name.com,,,
4ed2e103-6075-4193-912e-93562dc36dff,streamed.storage,available,799,,high,low,8,name.com,,,
bf129f86-27c4-45d6-992e-9b8ccc36fb59,streamed.dance,available,17.99,,high,low,8,name.com,,,
4f960931-fa6d-4745-8e5b-c587219d4dfc,streamed.rocks,available,12.99,,high,low,8,name.com,,,
